"id" "period" "season" "sum_space_free" "sum_broken" "sum_total" "mean_predict_day_spaces_free" "perc_slot_free" "perc_broken_bikes" "name" "lat" "long" "total_station_size" "average_dist_bus" "bus_stops" "average_dist_school" "num_schools" "num_hosp" "departments" "average_dist_hosp" "num_mall" "average_dist_mall" "numb_shops_mall" "surface_mall" "average_surface" "average_dist_sale" "num_sale" "max_surface_sale" "mean_surface_sale" "min_surface_sale" "tot_surface_sales" "average_dist_open_air_market" "num_open_air_market" "max_days_open" "min_days_open" "mean_days_open" "tot_days_open" "max_total_places" "min_total_places" "mean_total_places" "tot_total_places" "stat_zone" "TOTALE" "Totale.stranieri" "perc_stranieri" "use"
"150" 38 "early" "spring" 792 375 2268 0.521151092796777 0.349206349206349 0.165343915343915 "Dora Siena 1" 45.074885 7.70223 18 266.065793217 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "GASOMETRO" 2314 495 0.213915298184961 0
"151" 38 "afternoon" "summer" 1015 128 1692 0.623087464700594 0.599881796690307 0.0756501182033097 "Dora Siena 1" 45.074885 7.70223 18 266.065793217 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "GASOMETRO" 2314 495 0.213915298184961 0
"152" 38 "morning" "winter" 497 144 1584 0.482936283391346 0.313762626262626 0.0909090909090909 "Dora Siena 1" 45.074885 7.70223 18 266.065793217 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "GASOMETRO" 2314 495 0.213915298184961 0
"153" 39 "evening" "autumn" 373 42 720 0.602366527736347 0.518055555555556 0.0583333333333333 "Europa Unita" 45.09064 7.57013 6 208.717995181 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"154" 39 "night" "spring" 262 37 564 0.521722685816941 0.464539007092199 0.0656028368794326 "Europa Unita" 45.09064 7.57013 6 208.717995181 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"155" 39 "early" "summer" 288 71 546 0.621990356405396 0.527472527472527 0.13003663003663 "Europa Unita" 45.09064 7.57013 6 208.717995181 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"156" 39 "late" "winter" 249 51 546 0.482710443608148 0.456043956043956 0.0934065934065934 "Europa Unita" 45.09064 7.57013 6 208.717995181 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"157" 40 "evening" "autumn" 289 95 840 0.602366527736347 0.344047619047619 0.113095238095238 "Fabbrichetta" 45.06751 7.56305 7 145.869576864 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"158" 40 "evening" "spring" 555 93 959 0.521880977627134 0.578727841501564 0.0969760166840459 "Fabbrichetta" 45.06751 7.56305 7 145.869576864 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"159" 40 "late" "summer" 359 74 637 0.622307757088517 0.563579277864992 0.116169544740973 "Fabbrichetta" 45.06751 7.56305 7 145.869576864 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"160" 40 "night" "winter" 228 72 658 0.482942647941988 0.346504559270517 0.109422492401216 "Fabbrichetta" 45.06751 7.56305 7 145.869576864 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"161" 41 "late" "autumn" 1799 166 2318 0.610518302958644 0.776100086281277 0.0716134598792062 "Fermi" 45.07603 7.59112 19 109.925319896 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"162" 41 "late" "spring" 1557 276 2584 0.524269606603293 0.602554179566563 0.106811145510836 "Fermi" 45.07603 7.59112 19 109.925319896 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"163" 41 "late" "summer" 1308 126 1748 0.622372908700386 0.748283752860412 0.0720823798627002 "Fermi" 45.07603 7.59112 19 109.925319896 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"164" 41 "early" "winter" 1824 367 3363 0.482537506968952 0.542372881355932 0.109128754088611 "Fermi" 45.07603 7.59112 19 109.925319896 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"165" 42 "evening" "autumn" 1242 149 1800 0.602366527736347 0.69 0.0827777777777778 "Ferrucci" 45.063845 7.655815 15 254.819079415 14 0 0 0 0 0 0 0 0 0 0 105.126660382 2 330 297 265 595 0 0 0 0 0 0 0 0 0 0 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"166" 42 "evening" "spring" 1472 149 2040 0.521679021176382 0.72156862745098 0.0730392156862745 "Ferrucci" 45.063845 7.655815 15 254.819079415 14 0 0 0 0 0 0 0 0 0 0 105.126660382 2 330 297 265 595 0 0 0 0 0 0 0 0 0 0 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"167" 42 "morning" "summer" 603 143 1080 0.620368329691119 0.558333333333333 0.132407407407407 "Ferrucci" 45.063845 7.655815 15 254.819079415 14 0 0 0 0 0 0 0 0 0 0 105.126660382 2 330 297 265 595 0 0 0 0 0 0 0 0 0 0 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 0
"168" 42 "evening" "winter" 1681 132 2625 0.482633229547383 0.640380952380952 0.0502857142857143 "Ferrucci" 45.063845 7.655815 15 254.819079415 14 0 0 0 0 0 0 0 0 0 0 105.126660382 2 330 297 265 595 0 0 0 0 0 0 0 0 0 0 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"169" 43 "morning" "autumn" 541 113 1140 0.610036910249722 0.474561403508772 0.0991228070175439 "Filadelfia" 45.0371733333333 7.64884 15 238.068361076 8 0 0 0 0 0 0 0 0 0 0 314.315224989 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "ISTITUTO DI RIPOSO PER LA VECCHIAIA" 18857 1790 0.094924961552739 0
"170" 43 "afternoon" "spring" 644 374 2100 0.528067402875915 0.306666666666667 0.178095238095238 "Filadelfia" 45.0371733333333 7.64884 15 238.068361076 8 0 0 0 0 0 0 0 0 0 0 314.315224989 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "ISTITUTO DI RIPOSO PER LA VECCHIAIA" 18857 1790 0.094924961552739 0
"171" 43 "morning" "summer" 730 120 1125 0.621184435719497 0.648888888888889 0.106666666666667 "Filadelfia" 45.0371733333333 7.64884 15 238.068361076 8 0 0 0 0 0 0 0 0 0 0 314.315224989 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "ISTITUTO DI RIPOSO PER LA VECCHIAIA" 18857 1790 0.094924961552739 1
"172" 43 "morning" "winter" 312 167 1290 0.483082895678672 0.241860465116279 0.129457364341085 "Filadelfia" 45.0371733333333 7.64884 15 238.068361076 8 0 0 0 0 0 0 0 0 0 0 314.315224989 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "ISTITUTO DI RIPOSO PER LA VECCHIAIA" 18857 1790 0.094924961552739 0
"173" 44 "early" "autumn" 610 97 1469 0.601382361780708 0.415248468345813 0.0660313138189244 "Fiume" 45.05803 7.693525 13 216.726169534 11 253.958824997 4 0 0 0 0 0 0 0 0 172.307776376 6 1000 513 277 3083 0 0 0 0 0 0 0 0 0 0 "PIAZZA CRIMEA" 2100 180 0.0857142857142857 0
"174" 44 "morning" "spring" 485 147 1196 0.523383482513431 0.405518394648829 0.122909698996656 "Fiume" 45.05803 7.693525 13 216.726169534 11 253.958824997 4 0 0 0 0 0 0 0 0 172.307776376 6 1000 513 277 3083 0 0 0 0 0 0 0 0 0 0 "PIAZZA CRIMEA" 2100 180 0.0857142857142857 0
"175" 44 "early" "summer" 667 124 1209 0.622010253312662 0.551695616211745 0.102564102564103 "Fiume" 45.05803 7.693525 13 216.726169534 11 253.958824997 4 0 0 0 0 0 0 0 0 172.307776376 6 1000 513 277 3083 0 0 0 0 0 0 0 0 0 0 "PIAZZA CRIMEA" 2100 180 0.0857142857142857 0
"176" 44 "morning" "winter" 372 149 1157 0.482993568084551 0.32152117545376 0.128781331028522 "Fiume" 45.05803 7.693525 13 216.726169534 11 253.958824997 4 0 0 0 0 0 0 0 0 172.307776376 6 1000 513 277 3083 0 0 0 0 0 0 0 0 0 0 "PIAZZA CRIMEA" 2100 180 0.0857142857142857 0
"177" 45 "morning" "autumn" 1061 9 1245 0.607080585625875 0.852208835341365 0.0072289156626506 "Galileo Ferraris 1" 45.055305 7.663955 15 182.237981016 7 0 0 0 0 0 0 0 0 0 0 265.43906468 1 331 331 331 331 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"178" 45 "morning" "spring" 1097 16 1380 0.523383482513431 0.794927536231884 0.0115942028985507 "Galileo Ferraris 1" 45.055305 7.663955 15 182.237981016 7 0 0 0 0 0 0 0 0 0 0 265.43906468 1 331 331 331 331 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"179" 45 "evening" "summer" 1293 43 1575 0.621508966578055 0.820952380952381 0.0273015873015873 "Galileo Ferraris 1" 45.055305 7.663955 15 182.237981016 7 0 0 0 0 0 0 0 0 0 0 265.43906468 1 331 331 331 331 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"180" 45 "morning" "winter" 1089 5 1320 0.482882813795563 0.825 0.00378787878787879 "Galileo Ferraris 1" 45.055305 7.663955 15 182.237981016 7 0 0 0 0 0 0 0 0 0 0 265.43906468 1 331 331 331 331 0 0 0 0 0 0 0 0 0 0 "OSPEDALE MAURIZIANO" 6098 455 0.0746146277468022 1
"181" 46 "morning" "autumn" 824 46 1079 0.607080585625875 0.763670064874884 0.0426320667284523 "Galileo Ferraris 2" 45.056685 7.66447 13 251.370269152 13 342.807014405 2 0 0 0 0 0 0 0 0 255.24193377 3 1200 777 331 2331 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"182" 46 "morning" "spring" 790 184 1196 0.523383482513431 0.660535117056856 0.153846153846154 "Galileo Ferraris 2" 45.056685 7.66447 13 251.370269152 13 342.807014405 2 0 0 0 0 0 0 0 0 255.24193377 3 1200 777 331 2331 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"183" 46 "afternoon" "summer" 880 95 1222 0.623087464700594 0.72013093289689 0.0777414075286416 "Galileo Ferraris 2" 45.056685 7.66447 13 251.370269152 13 342.807014405 2 0 0 0 0 0 0 0 0 255.24193377 3 1200 777 331 2331 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"184" 46 "evening" "winter" 1515 139 2275 0.482633229547383 0.665934065934066 0.0610989010989011 "Galileo Ferraris 2" 45.056685 7.66447 13 251.370269152 13 342.807014405 2 0 0 0 0 0 0 0 0 255.24193377 3 1200 777 331 2331 0 0 0 0 0 0 0 0 0 0 "CROCETTA" 13191 1276 0.0967326207262527 1
"185" 47 "night" "autumn" 1000 115 1245 0.606205755211683 0.803212851405622 0.0923694779116466 "Galileo Ferraris 3" 45.059595 7.66693 15 222.930711986 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"186" 47 "night" "spring" 1002 197 1410 0.521722685816941 0.71063829787234 0.139716312056738 "Galileo Ferraris 3" 45.059595 7.66693 15 222.930711986 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"187" 47 "evening" "summer" 1161 117 1575 0.62232722943023 0.737142857142857 0.0742857142857143 "Galileo Ferraris 3" 45.059595 7.66693 15 222.930711986 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"188" 47 "night" "winter" 918 201 1410 0.482942647941988 0.651063829787234 0.142553191489362 "Galileo Ferraris 3" 45.059595 7.66693 15 222.930711986 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"189" 48 "late" "autumn" 2526 132 2928 0.610518302958644 0.862704918032787 0.0450819672131148 "Galileo Ferraris 4" 45.06373 7.66944 24 217.243097443 19 0 0 0 0 0 0 0 0 0 0 289.536255743 1 265 265 265 265 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"190" 48 "night" "spring" 1641 309 2136 0.521235986487403 0.768258426966292 0.144662921348315 "Galileo Ferraris 4" 45.06373 7.66944 24 217.243097443 19 0 0 0 0 0 0 0 0 0 0 289.536255743 1 265 265 265 265 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"191" 48 "night" "summer" 1377 180 1680 0.621790300587345 0.819642857142857 0.107142857142857 "Galileo Ferraris 4" 45.06373 7.66944 24 217.243097443 19 0 0 0 0 0 0 0 0 0 0 289.536255743 1 265 265 265 265 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"192" 48 "late" "winter" 1757 17 2184 0.482710443608148 0.80448717948718 0.00778388278388278 "Galileo Ferraris 4" 45.06373 7.66944 24 217.243097443 19 0 0 0 0 0 0 0 0 0 0 289.536255743 1 265 265 265 265 0 0 0 0 0 0 0 0 0 0 "POLITECNICO" 5837 442 0.0757238307349666 1
"193" 49 "night" "autumn" 1054 89 1245 0.606205755211683 0.846586345381526 0.0714859437751004 "Galileo Ferraris 5" 45.06682 7.671465 15 228.731207926 20 297.86081867 2 0 0 0 0 0 0 0 0 247.708993107 4 590 404 260 1617 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"194" 49 "night" "spring" 1150 108 1410 0.521722685816941 0.815602836879433 0.0765957446808511 "Galileo Ferraris 5" 45.06682 7.671465 15 228.731207926 20 297.86081867 2 0 0 0 0 0 0 0 0 247.708993107 4 590 404 260 1617 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"195" 49 "night" "summer" 847 103 1050 0.621790300587345 0.806666666666667 0.0980952380952381 "Galileo Ferraris 5" 45.06682 7.671465 15 228.731207926 20 297.86081867 2 0 0 0 0 0 0 0 0 247.708993107 4 590 404 260 1617 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"196" 49 "night" "winter" 1049 112 1410 0.482942647941988 0.743971631205674 0.0794326241134752 "Galileo Ferraris 5" 45.06682 7.671465 15 228.731207926 20 297.86081867 2 0 0 0 0 0 0 0 0 247.708993107 4 590 404 260 1617 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"197" 50 "morning" "autumn" 761 110 1476 0.607485142282612 0.515582655826558 0.0745257452574526 "Galileo Ferraris 6" 45.04266 7.654895 18 228.499505768 10 0 0 1 1 160.229216572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "STADIO COMUNALE-PIAZZA D ARMI" 3122 236 0.0755925688661115 0
"198" 50 "morning" "spring" 704 378 1638 0.524039204542424 0.42979242979243 0.230769230769231 "Galileo Ferraris 6" 45.04266 7.654895 18 228.499505768 10 0 0 1 1 160.229216572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "STADIO COMUNALE-PIAZZA D ARMI" 3122 236 0.0755925688661115 0
"199" 50 "morning" "summer" 872 134 1350 0.621184435719497 0.645925925925926 0.0992592592592593 "Galileo Ferraris 6" 45.04266 7.654895 18 228.499505768 10 0 0 1 1 160.229216572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "STADIO COMUNALE-PIAZZA D ARMI" 3122 236 0.0755925688661115 1
"200" 50 "morning" "winter" 685 219 1602 0.482993568084551 0.427590511860175 0.136704119850187 "Galileo Ferraris 6" 45.04266 7.654895 18 228.499505768 10 0 0 1 1 160.229216572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "STADIO COMUNALE-PIAZZA D ARMI" 3122 236 0.0755925688661115 0
"201" 51 "morning" "autumn" 631 97 1245 0.607080585625875 0.506827309236948 0.0779116465863454 "Galimberti" 45.03308 7.656515 15 217.733905953 5 294.035785473 2 0 0 0 0 0 0 0 0 283.988687187 5 715 494 255 2474 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"202" 51 "early" "spring" 395 110 1215 0.508521217381232 0.325102880658436 0.0905349794238683 "Galimberti" 45.03308 7.656515 15 217.733905953 5 294.035785473 2 0 0 0 0 0 0 0 0 283.988687187 5 715 494 255 2474 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"203" 51 "early" "summer" 513 60 855 0.626678112537768 0.6 0.0701754385964912 "Galimberti" 45.03308 7.656515 15 217.733905953 5 294.035785473 2 0 0 0 0 0 0 0 0 283.988687187 5 715 494 255 2474 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"204" 51 "morning" "winter" 504 102 1305 0.482807266667729 0.386206896551724 0.0781609195402299 "Galimberti" 45.03308 7.656515 15 217.733905953 5 294.035785473 2 0 0 0 0 0 0 0 0 283.988687187 5 715 494 255 2474 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"205" 52 "afternoon" "autumn" 630 215 1270 0.611840585116314 0.496062992125984 0.169291338582677 "Gallo Praile" 45.11482 7.64131 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"206" 52 "morning" "spring" 295 109 710 0.514387582645973 0.415492957746479 0.153521126760563 "Gallo Praile" 45.11482 7.64131 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"207" 52 "afternoon" "summer" 507 66 670 0.624192043983278 0.756716417910448 0.0985074626865672 "Gallo Praile" 45.11482 7.64131 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"208" 52 "afternoon" "winter" 365 100 890 0.482661379426187 0.410112359550562 0.112359550561798 "Gallo Praile" 45.11482 7.64131 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"209" 53 "morning" "autumn" 359 85 590 0.612901566630363 0.608474576271186 0.144067796610169 "Gerbido" 45.0444 7.61762 10 169.396644403 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"210" 53 "afternoon" "spring" 623 373 1410 0.527831032745811 0.441843971631206 0.264539007092199 "Gerbido" 45.0444 7.61762 10 169.396644403 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"211" 53 "afternoon" "summer" 621 70 890 0.623281933542467 0.697752808988764 0.0786516853932584 "Gerbido" 45.0444 7.61762 10 169.396644403 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"212" 53 "morning" "winter" 396 235 860 0.482481533182095 0.46046511627907 0.273255813953488 "Gerbido" 45.0444 7.61762 10 169.396644403 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"213" 54 "morning" "autumn" 854 87 1411 0.607080585625875 0.605244507441531 0.0616583982990787 "Giambone" 45.033055 7.647035 17 196.81507639 11 184.394746489 2 0 0 0 0 0 0 0 0 168.341680967 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"214" 54 "morning" "spring" 662 225 1564 0.523383482513431 0.423273657289003 0.14386189258312 "Giambone" 45.033055 7.647035 17 196.81507639 11 184.394746489 2 0 0 0 0 0 0 0 0 168.341680967 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"215" 54 "morning" "summer" 733 106 1275 0.621184435719497 0.574901960784314 0.0831372549019608 "Giambone" 45.033055 7.647035 17 196.81507639 11 184.394746489 2 0 0 0 0 0 0 0 0 168.341680967 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"216" 54 "morning" "winter" 691 195 1513 0.482993568084551 0.456708526107072 0.128883013879709 "Giambone" 45.033055 7.647035 17 196.81507639 11 184.394746489 2 0 0 0 0 0 0 0 0 168.341680967 1 290 290 290 290 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"217" 55 "early" "autumn" 895 296 1695 0.601382361780708 0.528023598820059 0.174631268436578 "Giardini Cavour" 45.06315 7.688885 15 254.334223629 17 111.120149932 2 0 0 0 0 0 0 0 0 288.114958822 2 1000 651 302 1302 328.926937369 1 6 6 6 6 11 11 11 11 "PALAZZO CARIGNANO" 4184 305 0.0728967495219885 0
"218" 55 "late" "spring" 1036 262 2040 0.524269606603293 0.507843137254902 0.12843137254902 "Giardini Cavour" 45.06315 7.688885 15 254.334223629 17 111.120149932 2 0 0 0 0 0 0 0 0 288.114958822 2 1000 651 302 1302 328.926937369 1 6 6 6 6 11 11 11 11 "PALAZZO CARIGNANO" 4184 305 0.0728967495219885 0
"219" 55 "early" "summer" 825 277 1395 0.622225854442277 0.591397849462366 0.198566308243728 "Giardini Cavour" 45.06315 7.688885 15 254.334223629 17 111.120149932 2 0 0 0 0 0 0 0 0 288.114958822 2 1000 651 302 1302 328.926937369 1 6 6 6 6 11 11 11 11 "PALAZZO CARIGNANO" 4184 305 0.0728967495219885 0
"220" 55 "late" "winter" 379 126 1365 0.482710443608148 0.277655677655678 0.0923076923076923 "Giardini Cavour" 45.06315 7.688885 15 254.334223629 17 111.120149932 2 0 0 0 0 0 0 0 0 288.114958822 2 1000 651 302 1302 328.926937369 1 6 6 6 6 11 11 11 11 "PALAZZO CARIGNANO" 4184 305 0.0728967495219885 0
"221" 56 "late" "autumn" 1783 122 2074 0.610518302958644 0.859691417550627 0.0588235294117647 "Giolitti 1" 45.066485 7.683675 17 238.201740272 11 0 0 0 0 0 1 76.2596010933 25 8424 8424 223.653622882 37 4878 762 284 28204 347.93187292 1 6 6 6 6 11 11 11 11 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"222" 56 "late" "spring" 1759 135 2312 0.524269606603293 0.760813148788927 0.0583910034602076 "Giolitti 1" 45.066485 7.683675 17 238.201740272 11 0 0 0 0 0 1 76.2596010933 25 8424 8424 223.653622882 37 4878 762 284 28204 347.93187292 1 6 6 6 6 11 11 11 11 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"223" 56 "late" "summer" 1098 80 1428 0.622471923792094 0.76890756302521 0.0560224089635854 "Giolitti 1" 45.066485 7.683675 17 238.201740272 11 0 0 0 0 0 1 76.2596010933 25 8424 8424 223.653622882 37 4878 762 284 28204 347.93187292 1 6 6 6 6 11 11 11 11 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"224" 56 "late" "winter" 818 83 1394 0.482189561614175 0.586800573888092 0.0595408895265423 "Giolitti 1" 45.066485 7.683675 17 238.201740272 11 0 0 0 0 0 1 76.2596010933 25 8424 8424 223.653622882 37 4878 762 284 28204 347.93187292 1 6 6 6 6 11 11 11 11 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"225" 57 "late" "autumn" 1133 63 1377 0.59913341445959 0.822803195352215 0.0457516339869281 "Giolitti 2" 45.0641 7.69046 17 271.442575111 15 232.738628694 8 0 0 0 0 0 0 0 0 279.858883521 5 1000 439 260 2196 288.078408841 1 6 6 6 6 11 11 11 11 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 1
"226" 57 "late" "spring" 1397 237 2312 0.524269606603293 0.60423875432526 0.102508650519031 "Giolitti 2" 45.0641 7.69046 17 271.442575111 15 232.738628694 8 0 0 0 0 0 0 0 0 279.858883521 5 1000 439 260 2196 288.078408841 1 6 6 6 6 11 11 11 11 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 1
"227" 57 "late" "summer" 381 35 459 0.61844803813805 0.830065359477124 0.0762527233115468 "Giolitti 2" 45.0641 7.69046 17 271.442575111 15 232.738628694 8 0 0 0 0 0 0 0 0 279.858883521 5 1000 439 260 2196 288.078408841 1 6 6 6 6 11 11 11 11 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 1
"228" 57 "early" "winter" 1045 188 2975 0.482725175571889 0.351260504201681 0.0631932773109244 "Giolitti 2" 45.0641 7.69046 17 271.442575111 15 232.738628694 8 0 0 0 0 0 0 0 0 279.858883521 5 1000 439 260 2196 288.078408841 1 6 6 6 6 11 11 11 11 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"229" 58 "morning" "autumn" 981 197 1660 0.607080585625875 0.590963855421687 0.118674698795181 "Giordano Bruno" 45.04426 7.664095 20 216.461005661 10 0 0 0 0 0 0 0 0 0 0 230.184929223 6 3037 1086 337 6519 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 0
"230" 58 "afternoon" "spring" 1786 207 2820 0.527846828538404 0.633333333333333 0.0734042553191489 "Giordano Bruno" 45.04426 7.664095 20 216.461005661 10 0 0 0 0 0 0 0 0 0 0 230.184929223 6 3037 1086 337 6519 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"231" 58 "morning" "summer" 995 212 1480 0.621245029620391 0.672297297297297 0.143243243243243 "Giordano Bruno" 45.04426 7.664095 20 216.461005661 10 0 0 0 0 0 0 0 0 0 0 230.184929223 6 3037 1086 337 6519 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
"232" 58 "afternoon" "winter" 1087 77 1780 0.482661379426187 0.610674157303371 0.0432584269662921 "Giordano Bruno" 45.04426 7.664095 20 216.461005661 10 0 0 0 0 0 0 0 0 0 0 230.184929223 6 3037 1086 337 6519 0 0 0 0 0 0 0 0 0 0 "MERCATI GENERALI" 21718 2923 0.134588820333364 1
