,stop_id,stop_lat,stop_lon
2469,52039002,45.10111,7.6722600000000005
2471,52082004,45.06252,7.675610000000001
2472,52130003,45.077529999999996,7.67731
2473,52190003,45.10909,7.67966
2474,52234004,45.08983,7.683110000000001
2475,52257005,45.05697,7.6862699999999995
2476,52299004,45.07905,7.68852
2477,52338003,45.071220000000004,7.69229
2478,52386004,45.0926,7.6948
2480,52425002,45.083490000000005,7.69728
2481,52499004,45.10465,7.7011199999999995
2482,52512003,45.09582,7.702319999999999
2483,52523003,45.05999,7.70431
2484,52557002,45.09832,7.7062
2485,52588003,45.09982,7.708010000000001
2488,52663005,45.07737,7.712999999999999
2489,52690003,45.06555,7.71483
2491,52724001,45.076859999999996,7.7170000000000005
2492,52740001,45.07463,7.718560000000001
2494,52771002,45.10603,7.72107
2495,52796001,45.09962,7.7238
2496,52796002,45.09941,7.7237100000000005
2497,52829001,45.099990000000005,7.72726
2498,52835001,45.05328,7.72893
2499,52855001,45.00938,7.73164
2502,52917001,45.01612,7.73888
2503,52969002,45.01644,7.6384300000000005
2522,51837003,45.0186,7.66538
2523,51931003,45.02664,7.6694
2524,51940003,45.05769,7.66896
2525,51943002,45.07103,7.6687899999999996
2526,51968004,45.0301,7.67082
2527,52030003,45.09835,7.67162
2528,52049003,45.10436,7.6729899999999995
2529,52057002,45.04704,7.67484
2530,52102004,45.08722,7.67514
2531,52107002,45.04255,7.6774
2533,52124004,45.07618,7.67703
2534,52132003,45.04531,7.678489999999999
2535,52139014,45.09127,7.67802
2536,52173004,45.0902,7.679810000000001
2537,52226003,45.05757,7.682860000000001
2539,52253003,45.0763,7.684589999999999
2540,52273003,45.02928,7.68785
2541,52296004,45.088440000000006,7.68796
2542,52306003,45.1086,7.688610000000001
2543,52332003,45.088390000000004,7.691210000000001
2544,52357004,45.05757,7.69366
2545,52369003,45.050509999999996,7.69445
2546,52436002,45.10887,7.69724
2547,52458003,45.06173,7.6994
2548,52538004,45.07443,7.705419999999999
2549,52539002,45.06581,7.70562
2552,51541005,45.06525,7.652489999999999
2553,51575011,45.053000000000004,7.61798
2554,51599009,45.07587,7.6548
2556,51682006,45.09583,7.65728
2557,51712005,45.09653,7.65902
2558,51715005,45.01597,7.66102
2559,51756004,45.06062,7.66137
2560,51806007,45.091409999999996,7.662439999999999
2561,51820004,45.09492,7.663139999999999
2562,51830005,45.05624,7.66459
2563,51856009,45.07632,7.66447
2564,51899004,45.10222,7.6663
2565,51930003,45.10065,7.667739999999999
2568,51976003,45.059129999999996,7.6561699999999995
2569,52015002,45.09387,7.670960000000001
2571,52114003,45.04954,7.67718
2573,52123003,45.050329999999995,7.67762
2574,52138002,45.06955,7.678030000000001
2575,52161004,45.10229,7.67857
2576,52169002,45.05088,7.67995
2577,52188004,45.01474,7.6816
2578,52198005,45.03944,7.68182
2581,52244004,45.009170000000005,7.685910000000001
2582,52268003,45.03495,7.68743
2583,52009002,45.03301,7.67214
2584,52011002,45.06731,7.671360000000001
2585,52015003,45.09403,7.671119999999999
2586,52028005,45.04728,7.673139999999999
2587,52052005,45.05167,7.6745399999999995
2589,52088002,45.05401,7.67595
2590,52090003,45.0789,7.67548
2591,52125003,45.04651,7.677739999999999
2592,52146002,45.06262,7.67904
2593,52172004,45.1048,7.678889999999999
2594,52187004,45.0706,7.680689999999999
2596,52208004,45.05226,7.681960000000001
2597,52218003,45.08956,7.681660000000001
2599,52308004,45.08509,7.689080000000001
2600,52309006,45.09055,7.689189999999999
2601,52325001,45.0933,7.6904699999999995
2602,52328001,45.07515,7.69102
2603,52335004,45.09505,7.691110000000001
2604,52337003,45.09554,7.6912
2605,52342003,45.031929999999996,7.6931899999999995
2606,52361003,45.0916,7.6934
2607,52378003,45.107279999999996,7.69255
2608,52380004,45.05923,7.694939999999999
2609,52396005,45.09466,7.6950899999999995
2610,52422002,45.05042,7.69765
2611,52497003,45.09135,7.70132
2612,52500004,45.0613,7.70206
2614,52607003,45.02768,7.71077
2615,52634004,45.09853,7.71085
2616,52641003,45.09194,7.7111
2617,52681003,45.09394,7.71358
2619,52791002,45.056000000000004,7.724530000000001
2620,52801001,45.05254,7.725389999999999
2621,52807001,45.05257,7.725810000000001
2622,52810001,45.07008,7.725639999999999
2624,52882001,45.06557,7.7324600000000006
2626,52914002,45.10092,7.73652
2645,51928003,45.007059999999996,7.6698
2646,52023007,45.096940000000004,7.671460000000001
2647,52051003,45.06633,7.67404
2648,52063002,45.06654,7.674589999999999
2649,52076002,45.072959999999995,7.675680000000001
2650,52105006,45.058209999999995,7.677569999999999
2652,52141005,45.09257,7.67773
2655,52185004,45.04846,7.68013
2656,52192003,45.06962,7.68067
2657,52207003,45.07366,7.68145
2658,52224003,45.04103,7.68324
2659,52264003,45.08422,7.68576
2660,52288004,45.086690000000004,7.686960000000001
2661,52289004,45.05901,7.687860000000001
2662,52298003,45.06577,7.68858
2663,52327001,45.10777,7.69008
2664,52335003,45.09503,7.691330000000001
2665,52339003,45.0605,7.69232
2667,52346003,45.053509999999996,7.69303
2668,52372003,45.0862,7.69373
2669,52379003,45.10041,7.693969999999999
2671,52556003,45.040729999999996,7.707510000000001
2673,52583003,45.039390000000004,7.7091899999999995
2675,52621003,45.03246,7.7114
2677,52813002,45.05552,7.72629
2679,52860001,45.021029999999996,7.731789999999999
2681,52904001,45.08709,7.73539
2710,52734002,45.073679999999996,7.7180100000000005
2712,52756001,45.05018,7.721019999999999
2714,52828001,45.10495,7.727010000000001
2718,52892001,45.0793,7.73314
2720,52900001,45.08672,7.73447
2721,52918001,45.01875,7.73895
2722,52939001,45.06061,7.7405800000000005
2741,50665022,45.03417,7.60572
2742,50708019,45.00721,7.61092
2743,50730018,45.06993,7.61286
2744,50747023,45.03215,7.61504
2746,50794018,45.0289,7.61885
2747,50803014,45.03665,7.619160000000001
2748,50831016,45.10143,7.61975
2749,50846013,45.007540000000006,7.6228
2750,50874013,45.0455,7.62361
2751,50901014,45.02183,7.62546
2752,50936012,45.06434,7.626810000000001
2753,50941009,45.06668,7.62723
2754,51009008,45.108940000000004,7.629
2755,51022008,45.06337,7.63068
2758,51136008,45.03345,7.63615
2759,51263008,45.10197,7.638889999999999
2761,51287008,45.02977,7.64314
2762,51325005,45.05596,7.644360000000001
2764,51400007,45.10516,7.64601
2765,51426006,45.04938,7.648219999999999
2766,51433007,45.06519,7.64807
2767,51437009,45.04372,7.64867
2768,51447006,45.03526,7.649189999999999
2770,51495010,45.02874,7.65119
2775,52645003,45.02487,7.71283
2778,52662003,45.09604,7.71241
2780,52760001,45.0499,7.7214
2781,52771001,45.10611,7.72078
2784,52819002,45.05487,7.72709
2785,52825001,45.00423,7.72853
2786,52832001,45.10629,7.727530000000001
2787,52841001,45.10861,7.728280000000001
2788,52856001,45.10347,7.72967
2789,52876004,45.08047,7.731660000000001
2791,52938002,45.016290000000005,7.7412600000000005
2803,52311003,45.03335,7.69089
2804,52382003,45.054829999999995,7.69533
2805,52407003,45.055240000000005,7.696680000000001
2807,52464003,45.07162,7.69924
2808,52489004,45.039559999999994,7.7018699999999995
2809,52516006,45.10497,7.70223
2810,52525004,45.098490000000005,7.703689999999999
2811,52549003,45.05049,7.70661
2817,52667004,45.07286,7.71325
2818,52677003,45.06505,7.71404
2820,52702002,45.0437,7.71605
2821,52741001,45.05867,7.71903
2827,52950002,45.09319,7.686210000000001
2848,53832002,45.036120000000004,7.6732
2849,53840002,45.08717,7.69336
2904,53719002,45.020340000000004,7.704560000000001
2906,53755001,45.07508,7.6238399999999995
2907,53832003,45.03633,7.673489999999999
2933,52574003,45.0954,7.70765
2934,52581003,45.02942,7.70945
2936,52602003,45.05338,7.709969999999999
2940,52708002,45.06071,7.716289999999999
2942,52770001,45.074290000000005,7.721430000000001
2943,52788001,45.075379999999996,7.723160000000001
2945,52822001,45.07042,7.72663
2946,52833001,45.07022,7.72836
2948,52857001,45.07542,7.73035
2978,53674005,45.06147,7.67943
2979,53713001,45.01061,7.69672
2981,53833001,45.036429999999996,7.6751
2999,52555003,45.09353,7.706180000000001
3000,52563004,45.07108,7.70758
3002,52617004,45.07261,7.710380000000001
3005,52650003,45.06406,7.71248
3006,52660003,45.0519,7.71333
3007,52663004,45.07745,7.71283
3010,52727003,45.093959999999996,7.71658
3011,52730002,45.04815,7.71815
3012,52741002,45.058820000000004,7.7191
3013,52766002,45.02363,7.7224699999999995
3015,52803001,45.10113,7.72457
3016,52804002,45.10693,7.72455
3017,52861001,45.07526,7.730760000000001
3018,52883002,45.07862,7.7321
3022,52913001,45.09749,7.7363800000000005
3023,52927002,45.10543,7.6471
3054,53720002,45.01631,7.705439999999999
3056,53752002,45.07618,7.591069999999999
3057,53752008,45.07585,7.5915
3058,53767001,45.06651,7.67168
3060,53826001,45.01858,7.65671
3065,53704002,45.065220000000004,7.69155
3089,54564003,45.0707,7.68688
3090,54601002,45.05324,7.64572
3092,54662001,45.072590000000005,7.57949
3112,53640003,45.004259999999995,7.66144
3129,52625003,45.06488,7.7107600000000005
3130,52635004,45.03627,7.71207
3132,52749001,45.05715,7.72049
3134,52829002,45.09982,7.72733
3136,52879001,45.10035,7.731510000000001
3138,52906001,45.07888,7.73613
3189,53716002,45.01181,7.70136
3190,53721001,45.02109,7.705760000000001
3192,53795001,45.06373,7.55629
3225,53715002,45.06665,7.69742
3226,53794001,45.066959999999995,7.55536
3227,53823001,45.0177,7.6512899999999995
3228,53833002,45.03637,7.675210000000001
3286,53716001,45.01145,7.70138
3288,53841001,45.0631,7.69557
3293,52428002,45.06733,7.6977
3294,52494004,45.070640000000004,7.7022699999999995
3295,52506011,45.04323,7.6342300000000005
3296,52517004,45.09361,7.7026699999999995
3297,52538005,45.07445,7.70522
3298,52561003,45.06243,7.70736
3299,52563005,45.07192,7.7074300000000004
3300,52609003,45.08885,7.709410000000001
3302,52617003,45.072379999999995,7.71022
3303,52626002,45.04699,7.71126
3304,52646005,45.09693,7.6970600000000005
3306,52658003,45.0909,7.71231
3307,52673003,45.04033,7.71425
3308,52674003,45.07312,7.71362
3309,52724002,45.07687,7.717160000000001
3311,52806001,45.101000000000006,7.72472
3313,52840002,45.05178,7.729410000000001
3314,52847002,45.02277,7.677060000000001
3315,52851001,45.10411,7.729189999999999
3316,52853001,45.02131,7.7313
3317,52884001,45.06584,7.732539999999999
3319,52905001,45.012,7.73727
3327,51600006,45.092,7.65458
3328,51610008,45.017590000000006,7.65676
3330,51663008,45.08576,7.65676
3333,51754003,45.10069,7.660419999999999
3335,51791007,45.01789,7.6635800000000005
3336,51808003,45.01716,7.66431
3339,51880004,45.0544,7.6663
3340,51882006,45.06917,7.666060000000001
3341,51885004,45.03268,7.6673100000000005
3342,51896004,45.0231,7.6679
3343,51918003,45.10398,7.66717
3344,51932003,45.07425,7.6681
3345,51967005,45.077009999999994,7.6697
3346,51977003,45.059329999999996,7.67041
3347,51994003,45.0436,7.67148
3348,52003002,45.03711,7.671760000000001
3349,52023006,45.09707,7.67144
3350,52046004,45.09553,7.673089999999999
3351,52093003,45.09924,7.6751
3352,52096003,45.079570000000004,7.67528
3353,52134003,45.08099,7.6775199999999995
3354,52153002,45.10049,7.67828
3355,50829017,45.03928,7.62103
3356,50830015,45.080259999999996,7.6202
3357,50858016,45.01767,7.622999999999999
3358,50956011,45.07946,7.627739999999999
3361,50987008,45.10605,7.62838
3362,50990008,45.01988,7.63035
3363,51074007,45.03333,7.6339
3364,51157009,45.10338,7.63555
3365,51190008,45.069179999999996,7.6376
3366,51193015,45.02565,7.638719999999999
3367,51216007,45.0343,7.639660000000001
3369,51218007,45.08252,7.63853
3372,51327009,45.07594,7.64389
3373,51343006,45.03822,7.645519999999999
3375,51397009,45.080870000000004,7.64655
3376,51427007,45.01318,7.64912
3377,51434009,45.044259999999994,7.64858
3378,51511005,45.087109999999996,7.650339999999999
3380,51527007,45.072559999999996,7.65155
3381,51587007,45.10924,7.6534699999999996
3382,51589007,45.02395,7.655460000000001
3384,51719005,45.08931,7.65906
3386,51785009,45.01704,7.6634
3387,51789004,45.053940000000004,7.66298
3388,51798004,45.02836,7.67219
3389,51806008,45.09142,7.662730000000001
3390,51832005,45.10179,7.66325
3392,51859006,45.10478,7.66415
3393,51900004,45.108109999999996,7.66637
3394,51906003,45.08234,7.666360000000001
3395,51916003,45.030440000000006,7.6688600000000005
3396,51918004,45.10417,7.66723
3397,51919003,45.02632,7.669010000000001
3398,51945002,45.0321,7.6695
3400,51972003,45.03481,7.6706199999999995
3401,52004002,45.0608,7.67152
3402,52024003,45.10496,7.67121
3403,52034003,45.06859,7.67265
3404,52094002,45.06678,7.6760399999999995
3405,52116002,45.06472,7.677160000000001
3407,52155002,45.01676,7.6802600000000005
3408,52206003,45.07049,7.68135
3409,52254003,45.07062,7.685039999999999
3411,52296005,45.08854,7.68818
3412,52309007,45.09077,7.68905
3413,52315003,45.04808,7.6908
3415,52360004,45.07078,7.693630000000001
3416,52363003,45.073840000000004,7.693510000000001
3417,52371003,45.03439,7.69492
3472,53634002,45.004979999999996,7.65793
3475,53715001,45.06726,7.69716
3477,53752011,45.07605,7.59139
3478,53793001,45.06432,7.5526800000000005
3479,53800001,45.094570000000004,7.5749699999999995
3480,53825001,45.08579,7.6551100000000005
3504,53564001,45.02496,7.5918
3519,51967006,45.07707,7.66947
3520,51978004,45.08055,7.7309399999999995
3521,52075003,45.0995,7.67453
3522,52105005,45.05762,7.6772
3523,52106002,45.06858,7.6764
3524,52148002,45.10695,7.67725
3525,52151002,45.076840000000004,7.6788
3526,52159004,45.07805,7.679130000000001
3527,52168002,45.04844,7.6799
3529,52227003,45.057990000000004,7.683
3530,52243003,45.07743,7.68411
3531,52307006,45.02163,7.62012
3532,52365002,45.07517,7.69315
3533,52374003,45.06452,7.6957699999999996
3534,52384004,45.07489,7.69486
3535,52413002,45.03406,7.69753
3536,52431002,45.09706,7.69694
3537,52487003,45.07744,7.70045
3538,52508003,45.07761,7.7020800000000005
3539,52511004,45.07078,7.6562399999999995
3541,52530003,45.09673,7.704160000000001
3542,52532003,45.053329999999995,7.705360000000001
3543,52551003,45.06941,7.705939999999999
3545,52624005,45.089040000000004,7.7103600000000005
3546,52631003,45.094159999999995,7.71064
3547,52634003,45.097840000000005,7.711530000000001
3560,54674001,45.02832,7.6118
3564,54746001,45.06607,7.685
3582,55281001,45.0731,7.54006
3604,56616001,45.06341,7.56965
3607,56687003,45.07275,7.667789999999999
3611,56859001,45.06597,7.578360000000001
3619,52691002,45.02565,7.71577
3621,52696002,45.047290000000004,7.71559
3623,52780001,45.05429,7.723039999999999
3625,52791001,45.05583,7.724469999999999
3626,52837001,45.05357,7.729239999999999
3627,52864001,45.10035,7.73031
3663,54565002,45.096109999999996,7.6882
3664,54567002,45.09827,7.689780000000001
3714,54644001,45.00557,7.54149
3715,54647002,45.00544,7.54493
3716,54661001,45.06856,7.57868
3728,55058001,45.07451,7.7011199999999995
3737,55277001,45.070840000000004,7.53915
3738,55287001,45.07031,7.54345
3744,55571001,45.06926,7.684
3746,55681002,45.06519,7.608439999999999
3757,53708001,45.00835,7.69389
3760,53762001,45.08021,7.62701
3787,54494003,45.06762,7.654789999999999
3795,54708001,45.028929999999995,7.641839999999999
3796,54725001,45.08583,7.65437
3802,54966001,45.06454,7.588019999999999
3846,54569004,45.1014,7.6929300000000005
3847,54647001,45.00542,7.54511
3848,54664001,45.05773,7.58703
3851,52268004,45.0351,7.687460000000001
3853,52276003,45.07631,7.68698
3854,52303004,45.09625,7.688860000000001
3855,52317003,45.03366,7.6912
3856,52391004,45.08256,7.69596
3857,52454003,45.05382,7.69918
3858,52478002,45.09618,7.69955
3859,52517003,45.09388,7.70269
3863,52592003,45.06675,7.70903
3864,52699002,45.04395,7.715910000000001
3865,52721001,45.09536,7.716489999999999
3867,52744001,45.095909999999996,7.71842
3868,52747001,45.09652,7.71893
3869,52754001,45.05285,7.72083
3870,52757001,45.066720000000004,7.72134
3871,52797002,45.07481,7.724530000000001
3872,52808001,45.038309999999996,7.72613
3873,52839001,45.072990000000004,7.7289
3874,52842001,45.108270000000005,7.7284
3875,52870002,45.01207,7.73263
3876,52880001,45.08497,7.73198
3877,52903001,45.01287,7.736910000000001
3878,52942001,45.07163,7.74062
3929,54566002,45.09579,7.68825
3935,54758001,45.09656,7.70012
3949,52031002,45.082229999999996,7.67267
3951,52099003,45.0426,7.6767199999999995
3952,52137003,45.064009999999996,7.67842
3953,52163004,45.06462,7.65999
3954,52164002,45.06755,7.67915
3955,52191002,45.03733,7.68128
3957,52214003,45.04094,7.6824699999999995
3958,52256004,45.064479999999996,7.66029
3959,52274005,45.063759999999995,7.686960000000001
3960,52334003,45.060359999999996,7.69205
3961,52356003,45.09814,7.692830000000001
3962,52356004,45.098040000000005,7.69258
3963,52371004,45.03452,7.694839999999999
3964,52380003,45.05935,7.6948
3966,52400005,45.05539,7.6963
3967,52417003,45.05361,7.69724
3968,52426003,45.03556,7.69831
3969,52439002,45.07645,7.6980699999999995
3973,52490003,45.084720000000004,7.700760000000001
3974,52523004,45.06017,7.704289999999999
3975,52545004,45.10114,7.7053
3977,52568004,45.071999999999996,7.70799
3978,52622003,45.06769,7.710489999999999
3980,52697003,45.02558,7.716139999999999
3981,52568005,45.07229,7.7081800000000005
3982,52604002,45.02727,7.71073
3983,52610003,45.09687,7.70935
3984,52612003,45.07816,7.70984
3986,52623003,45.06394,7.71082
3987,52661003,45.06775,7.712339999999999
3989,52680004,45.09668,7.71351
3991,52735001,45.05196,7.71842
3993,52780002,45.05417,7.72297
3994,52868002,45.084559999999996,7.731
3995,52870001,45.01218,7.73291
3997,52941001,45.10137,7.73995
4030,54569003,45.10133,7.69265
4033,54598002,45.103359999999995,7.66215
4034,54643001,45.005590000000005,7.540939999999999
4035,54656001,45.10341,7.5473
4036,54657001,45.09714,7.5541
4049,57263001,45.01119,7.63351
4056,57466001,45.00918,7.671130000000001
4059,55280001,45.0628,7.5403
4060,55295001,45.07261,7.551889999999999
4074,55577001,45.060759999999995,7.69079
4122,54650002,45.00796,7.54673
4176,56669004,45.076879999999996,7.66927
4182,56894001,45.03582,7.59541
4183,56966001,45.07346,7.619039999999999
4184,56995001,45.03488,7.680339999999999
4187,57060001,45.05672,7.5788199999999994
4188,57060002,45.05659,7.578880000000001
4191,57194001,45.06156,7.658289999999999
4201,54726001,45.02534,7.656619999999999
4202,54728001,45.065459999999995,7.65627
4204,54735001,45.06752,7.658530000000001
4205,54764001,45.08786,7.70782
4240,55559002,45.07674,7.6704300000000005
4263,54750002,45.10606,7.654160000000001
4264,54755001,45.0725,7.695539999999999
4288,55285001,45.07801,7.54243
4296,54665001,45.06116,7.587910000000001
4297,54672001,45.03291,7.604019999999999
4299,54756001,45.070479999999996,7.697489999999999
4329,51612006,45.02628,7.65665
4333,51703005,45.05775,7.65935
4334,51720006,45.0696,7.659889999999999
4335,51848004,45.05057,7.665089999999999
4336,51856007,45.0765,7.6644
4339,51894004,45.06793,7.666760000000001
4340,51929002,45.0204,7.6695199999999994
4341,51930002,45.10091,7.667660000000001
4342,51942003,45.01165,7.67006
4343,51954003,45.07125,7.669289999999999
4344,51996004,45.0339,7.6721699999999995
4345,52044004,45.0421,7.6744699999999995
4346,52065005,45.08482,7.674519999999999
4347,52069002,45.06412,7.674869999999999
4348,52079002,45.095259999999996,7.67475
4349,52113003,45.06864,7.67643
4350,52129003,45.01961,7.67881
4351,52174003,45.08449,7.679930000000001
4352,52181003,45.06315,7.679939999999999
4353,52232003,45.07607,7.683039999999999
4354,52238003,45.07195,7.68383
4355,52245004,45.08416,7.6839699999999995
4356,52251003,45.06053,7.68518
4357,52258003,45.05643,7.68605
4358,52267003,45.076209999999996,7.6863600000000005
4359,52275004,45.081759999999996,7.68687
4411,55584001,45.062,7.69388
4413,55667001,45.0685,7.6037300000000005
4434,54563002,45.09281,7.6861
4435,54568002,45.09858,7.69027
4437,54650001,45.00806,7.546989999999999
4438,54651003,45.07956,7.65278
4440,54760001,45.06994,7.70522
4484,53674006,45.06157,7.679819999999999
4485,53696001,45.0042,7.6903
4488,53724001,45.02066,7.7065600000000005
4491,53797001,45.06479,7.5598
4492,53799001,45.09169,7.573189999999999
4496,56681001,45.10535,7.66772
4502,56967001,45.077909999999996,7.62126
4515,57866005,45.03768,7.66933
4516,57869003,45.04163,7.67255
4517,57869007,45.0423,7.671119999999999
4518,57900001,45.08102,7.73033
4519,52375002,45.05025,7.694839999999999
4521,52415003,45.077729999999995,7.63687
4522,52421002,45.05014,7.6976
4523,52427003,45.066590000000005,7.69793
4525,52469005,45.03644,7.700360000000001
4526,52512004,45.0958,7.702160000000001
4527,52518003,45.07094,7.7035800000000005
4528,52540002,45.108709999999995,7.70452
4529,52549004,45.050470000000004,7.70642
4530,52553005,45.05247,7.70671
4531,52655005,45.04448,7.71323
4532,52682003,45.08413,7.71398
4535,52698004,45.09433,7.71478
4536,52701002,45.0949,7.71485
4537,52710002,45.06325,7.68566
4539,52745001,45.0665,7.7194899999999995
4540,52762001,45.05822,7.7215300000000004
4541,52822002,45.0703,7.7267600000000005
4543,52849002,45.101659999999995,7.7294
4544,52883001,45.07848,7.73235
4547,52912001,45.01896,7.73808
4548,52923001,45.08858,7.73767
4582,56801001,45.090309999999995,7.671189999999999
4587,57257001,45.106429999999996,7.63801
4589,57265002,45.07504,7.69917
4599,52263003,45.074259999999995,7.685289999999999
4600,52271003,45.06346,7.68697
4602,52300003,45.05922,7.6889899999999995
4603,52303003,45.09643,7.68918
4604,52313006,45.06824,7.690239999999999
4605,52320003,45.06808,7.690519999999999
4606,52358003,45.08378,7.6931
4607,52402004,45.08784,7.69607
4608,52425003,45.08286,7.69773
4610,52466003,45.05399,7.69957
4611,52468003,45.096140000000005,7.69878
4612,52472004,45.101240000000004,7.6994
4613,52479004,45.01336,7.66419
4615,52545003,45.100970000000004,7.70516
4616,52582004,45.10357,7.651619999999999
4617,52595002,45.0392,7.709860000000001
4618,52596003,45.06674,7.709789999999999
4619,52620004,45.06516,7.7105
4620,52644004,45.10369,7.650939999999999
4621,52743001,45.0691,7.719130000000001
4622,52748001,45.07632,7.7199
4627,52852002,45.10094,7.729419999999999
4628,52876001,45.08082,7.73158
4633,55291001,45.08688,7.5491
4641,55559001,45.07674,7.67029
4642,55583001,45.07233,7.68998
4668,56717002,45.06759,7.58511
4678,57066001,45.01181,7.62936
4681,57258001,45.10212,7.68465
4684,57364001,45.06191,7.680969999999999
4690,57796001,45.0231,7.6227800000000006
4698,55562001,45.07571,7.67555
4727,56581002,45.06261,7.679810000000001
4748,55282001,45.06739,7.54212
4749,55283001,45.051790000000004,7.54255
4750,55290001,45.07455,7.548089999999999
4763,51315006,45.0426,7.6442
4764,51349007,45.08093,7.64463
4765,51362006,45.05981,7.645569999999999
4767,51390007,45.07115,7.6465
4768,51422008,45.034290000000006,7.6483300000000005
4769,51428004,45.0648,7.647880000000001
4770,51442008,45.04998,7.64871
4771,51464006,45.07586,7.64916
4772,51470011,45.07092,7.6493199999999995
4773,51471009,45.055040000000005,7.649839999999999
4774,51472007,45.009609999999995,7.650860000000001
4775,51476008,45.05383,7.65004
4776,51481006,45.02194,7.65061
4778,51535007,45.06365,7.652360000000001
4779,51538007,45.05928,7.65257
4780,51542011,45.087720000000004,7.65132
4781,51612005,45.02623,7.65655
4782,51634007,45.08529,7.65613
4785,51694005,45.05849,7.658980000000001
4788,51717007,45.02239,7.660939999999999
4790,51812006,45.10373,7.66207
4791,51821004,45.106609999999996,7.66281
4792,51851006,45.06681,7.68043
4821,56786001,45.07336,7.66655
4822,56893001,45.03689,7.5945
4823,56899001,45.03557,7.60175
4830,57057001,45.05198,7.67507
4831,57059003,45.06987,7.66477
4832,57072001,45.07178,7.66478
4834,57209001,45.075990000000004,7.614610000000001
4844,57879001,45.01997,7.63253
4849,56734001,45.04694,7.5816
4852,56796001,45.06154,7.63858
4858,56981001,45.041779999999996,7.6708300000000005
4859,56992001,45.0726,7.7288
4861,57068001,45.01145,7.63288
4862,57071001,45.06947,7.66477
4864,57124001,45.01773,7.65055
4870,57264001,45.07394,7.69557
4880,56662003,45.06727,7.6662300000000005
4881,56663002,45.06418,7.67363
4882,56668001,45.07628,7.669510000000001
4885,56895001,45.033409999999996,7.59565
4889,56983001,45.08578,7.686789999999999
4894,57114001,45.01941,7.61176
4904,57332002,45.02029,7.57872
4911,52689003,45.10876,7.71382
4912,52717001,45.06855,7.71692
4913,52737003,45.082370000000004,7.7069
4915,52785001,45.06966,7.72305
4916,52840001,45.05202,7.72938
4920,52915002,45.0785,7.73725
4922,52932001,45.0889,7.73885
4923,52933001,45.07629,7.73917
4924,52937001,45.10151,7.73987
4927,52984003,45.088029999999996,7.69035
4943,54685001,45.03503,7.626239999999999
4947,54729001,45.07307,7.65698
4977,52700002,45.062329999999996,7.71546
4978,52700003,45.06236,7.7157
4979,52707001,45.04959,7.716260000000001
4982,52738001,45.10634,7.717560000000001
4983,52809001,45.02162,7.72669
4984,52826001,45.05288,7.72797
4985,52915001,45.07839,7.73718
4986,52930001,45.07639,7.7388
4987,52938001,45.016259999999996,7.74154
5015,57073001,45.08802,7.698180000000001
5016,57074001,45.086490000000005,7.69952
5018,57199001,45.0273,7.667560000000001
5025,57454001,45.05635,7.6546899999999996
5026,57466002,45.00926,7.67144
5027,57789002,45.073570000000004,7.6942
5028,57802001,45.06828,7.60089
5032,57864003,45.02418,7.63687
5033,57869004,45.04231,7.67179
5034,56663005,45.064859999999996,7.67415
5035,56669001,45.07645,7.66903
5037,56735001,45.04716,7.58184
5038,56780002,45.06242,7.68607
5039,56783001,45.08283,7.741639999999999
5041,56858001,45.06628,7.578289999999999
5048,57088001,45.018159999999995,7.621410000000001
5049,57125001,45.07342,7.67196
5050,57190001,45.039390000000004,7.65232
5051,57211001,45.10836,7.54127
5055,57459001,45.0043,7.662139999999999
5056,57596001,45.00649,7.66945
5058,56663007,45.06451,7.67402
5062,56682001,45.06863,7.677389999999999
5063,56690001,45.082409999999996,7.6146899999999995
5064,56691001,45.085159999999995,7.61578
5073,56985001,45.10735,7.726030000000001
5079,57181001,45.05102,7.60866
5083,57259001,45.07354,7.6689
5084,57265001,45.074940000000005,7.6993
5085,57271001,45.07053,7.6769
5095,53562001,45.08627,7.733280000000001
5097,53634001,45.0051,7.65791
5104,53792001,45.06753,7.552289999999999
5105,53796001,45.0664,7.55885
5106,53828002,45.03504,7.6577
5144,53569001,45.0809,7.732
5147,53719001,45.02023,7.70437
5149,53759001,45.078359999999996,7.625769999999999
5168,56663003,45.06423,7.673960000000001
5170,56801002,45.09036,7.67143
5173,56898001,45.03575,7.59969
5176,57065001,45.01231,7.628830000000001
5180,57200001,45.085679999999996,7.7125
5192,57893001,45.03053,7.615489999999999
5195,57864002,45.024190000000004,7.63696
5196,57947001,45.05101,7.608460000000001
5197,52291004,45.08234,7.68756
5198,52339004,45.060340000000004,7.692189999999999
5199,52347004,45.06667,7.6928399999999995
5200,52353003,45.07967,7.692810000000001
5201,52359003,45.085570000000004,7.69302
5202,52373003,45.07336,7.69402
5203,52384003,45.07505,7.69515
5204,52388003,45.05665,7.69557
5205,52432002,45.09402,7.697430000000001
5206,52434002,45.062740000000005,7.69821
5207,52443003,45.05894,7.69855
5208,52489005,45.039629999999995,7.7016800000000005
5209,52505003,45.080220000000004,7.702030000000001
5210,52627002,45.04757,7.711360000000001
5211,52635003,45.03634,7.712219999999999
5212,52688004,45.04213,7.71552
5213,52705001,45.09572,7.71502
5215,52725001,45.06599,7.717289999999999
5216,52726001,45.0663,7.71731
5220,52770002,45.07444,7.7216
5221,52790001,45.06989,7.7233
5223,52850002,45.07555,7.7297899999999995
5224,52899001,45.02029,7.73545
5225,52902001,45.01983,7.73637
5231,55279001,45.065259999999995,7.5402
