"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"118","687e1840a45c92627f96cf91cd46bd2f","Porta Nuova 1",1865,228.715324074074,176.628025022341,96.3231621116825,3366.25,8.11045576407507,15.4573726541555,23.5678284182306
"119","68baba95230c8881058a9344a3596734","Valdocco 2",1866,228.715324074074,176.533369060379,96.0750202448166,3366.25,2.95069667738478,10.6682743837085,13.6189710610932
"120","6926d60ef8a950caf2817c5bfccacd9c","Corte d`Appello",1865,228.715324074074,176.628025022341,96.1770470377899,3366.25,3.77908847184987,9.15495978552279,12.9340482573727
"121","69405db8dd01f61096d9b108380d5043","Pietro Micca",1865,228.715324074074,176.628025022341,96.258681348337,3366.25,3.97855227882038,8.96085790884718,12.9394101876676
"122","6ada4564cfb797b8829b59ec7742e2ed","Universita`",2583,328.179652777778,182.980997548071,113.798824154727,3366.25,3.4351529229578,10.1200154858691,13.5551684088269
"123","6af4b1358299a1f200a14e7298fb6643","Valdo Fusi",1863,228.715324074074,176.817641796386,96.6595292673996,3366.25,5.73322597960279,8.43800322061192,14.1712292002147
"124","6dfacb8f11c7d84f6a4de5a6c4843a45","Fermi",2584,328.179756944444,182.91024251806,113.853819707651,3366.25,5.16911764705882,12.0131578947368,17.1822755417957
"125","6f4b8aa6a942a00964e19a2871c1e9fe","Ferrucci",1864,228.715324074074,176.722782546495,96.1376682450328,3366.25,5.56545064377682,7.77360515021459,13.3390557939914
"126","6f52a55407dd1c22e3b5fcb73a23ee5a","Sommeiller",1866,228.715324074074,176.533369060379,96.1164484383906,3366.25,4.29153269024652,6.46570203644159,10.7572347266881
"127","6f7549bea746384a7a9868d1f8785f1c","Castello 1",719,99.2134722222222,198.951089476124,149.081397600318,2459.41666666667,3.12656467315716,11.538247566064,14.6648122392211
"128","7448dbc6ff21976efad0893651c90a85","Bertola",719,99.2134490740741,198.95528511822,149.077366839033,2459.41666666667,2.50486787204451,11.4047287899861,13.9095966620306
"129","7499529ee8a0a9e4870dea24cc4b330f","Porta Palatina",580,64.7991203703704,160.986091954023,83.4432367792962,1439.93333333333,4.24137931034483,7.40862068965517,11.65
"130","74d0102b3ec34076c011a8e21a9d8c28","CLN",1865,228.715324074074,176.628025022341,96.0800216137162,3366.25,3.0514745308311,4.40750670241287,7.45898123324397
"131","74d171b578136bcb9a95bc25ebe654ee","Bava",721,99.2131134259259,198.402750809062,149.329004054515,2459.41666666667,8.45353675450763,6.33841886269071,14.7919556171983
"132","757440e85510a3c6c6b83e455bf6ab33","Marconi 1",1865,228.715324074074,176.628025022341,95.9959180517998,3366.25,4.58445040214477,7.21823056300268,11.8026809651475
